STATION,STATION_NAME,DATE,PRCP
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041215,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041216,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041217,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041218,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041219,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041220,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041221,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041222,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041223,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041224,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041225,0.28
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041226,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041227,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041228,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041229,0.09
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041230,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20041231,0.31
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050101,0.52
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050102,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050103,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050104,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050105,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050106,0.32
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050107,0.26
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050108,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050109,0.13
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050110,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050111,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050112,0.17
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050113,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050114,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050115,0.48
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050116,0.08
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050117,2.21
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050118,1.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050119,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050120,0.10
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050121,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050122,0.41
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050123,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050124,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050125,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050126,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050127,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050128,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050129,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050130,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050131,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050201,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050202,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050203,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050204,0.24
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050205,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050206,0.36
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050207,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050208,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050209,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050210,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050211,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050212,0.12
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050213,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050214,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050215,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050216,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050217,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050218,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050219,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050220,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050221,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050222,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050223,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050224,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050225,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050226,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050227,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050228,0.26
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050301,0.08
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050302,0.16
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050303,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050304,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050305,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050306,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050307,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050308,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050309,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050310,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050311,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050312,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050313,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050314,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050315,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050316,0.34
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050317,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050318,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050319,0.45
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050320,0.42
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050321,0.08
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050322,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050323,0.06
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050324,0.27
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050325,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050326,2.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050327,0.85
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050328,0.57
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050329,0.43
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050330,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050331,0.39
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050401,0.47
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050402,0.07
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050403,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050404,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050405,0.21
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050406,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050407,0.34
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050408,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050409,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050410,0.35
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050411,0.36
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050412,0.14
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050413,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050414,0.08
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050415,0.55
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050416,0.56
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050417,0.21
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050418,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050419,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050420,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050421,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050422,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050423,0.22
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050424,0.06
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050425,0.13
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050426,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050427,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050428,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050429,0.27
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050430,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050501,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050502,0.20
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050503,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050504,0.17
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050505,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050506,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050507,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050508,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050509,0.66
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050510,0.24
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050511,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050512,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050513,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050514,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050515,0.54
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050516,0.06
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050517,0.33
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050518,0.61
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050519,0.72
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050520,0.07
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050521,0.19
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050522,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050523,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050524,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050525,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050526,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050527,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050528,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050529,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050530,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050531,0.15
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050601,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050602,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050603,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050604,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050605,0.54
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050606,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050607,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050608,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050609,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050610,0.12
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050611,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050612,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050613,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050614,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050615,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050616,0.34
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050617,0.06
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050618,0.16
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050619,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050620,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050621,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050622,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050623,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050624,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050625,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050626,0.26
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050627,0.06
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050628,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050629,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050630,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050701,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050702,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050703,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050704,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050705,0.35
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050706,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050707,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050708,0.42
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050709,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050710,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050711,0.11
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050712,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050713,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050714,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050715,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050716,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050717,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050718,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050719,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050720,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050721,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050722,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050723,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050724,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050725,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050726,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050727,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050728,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050729,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050730,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050731,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050801,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050802,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050803,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050804,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050805,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050806,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050807,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050808,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050809,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050810,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050811,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050812,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050813,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050814,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050815,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050816,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050817,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050818,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050819,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050820,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050821,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050822,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050823,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050824,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050825,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050826,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050827,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050828,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050829,0.14
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050830,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050831,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050901,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050902,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050903,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050904,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050905,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050906,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050907,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050908,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050909,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050910,0.45
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050911,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050912,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050913,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050914,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050915,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050916,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050917,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050918,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050919,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050920,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050921,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050922,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050923,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050924,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050925,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050926,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050927,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050928,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050929,1.14
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20050930,0.12
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051001,0.08
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051002,0.25
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051003,0.14
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051004,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051005,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051006,0.24
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051007,0.47
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051008,0.19
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051009,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051010,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051011,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051012,0.12
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051013,0.11
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051014,0.18
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051015,0.40
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051016,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051017,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051018,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051019,0.25
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051020,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051021,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051022,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051023,0.21
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051024,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051025,0.19
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051026,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051027,0.15
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051028,0.34
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051029,0.12
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051030,0.48
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051031,1.67
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051101,0.85
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051102,0.26
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051103,0.36
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051104,1.10
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051105,0.93
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051106,0.31
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051107,0.15
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051108,0.04
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051109,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051110,0.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051111,0.58
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051112,0.28
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051113,0.44
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051114,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051115,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051116,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051117,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051118,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051119,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051120,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051121,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051122,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051123,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051124,0.07
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051125,0.85
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051126,0.02
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051127,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051128,0.24
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051129,0.67
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051130,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051201,0.63
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051202,0.13
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051203,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051204,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051205,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051206,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051207,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051208,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051209,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051210,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051211,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051212,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051213,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051214,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051215,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051216,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051217,0.00
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051218,0.01
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051219,0.38
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051220,0.33
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051221,0.61
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051222,0.62
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051223,1.59
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051224,0.21
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051225,1.05
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051226,0.51
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051227,0.26
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051228,0.81
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051229,0.52
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051230,0.77
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20051231,0.44
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060101,0.13
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060102,0.27
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060103,0.30
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060104,0.03
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060105,0.88
GHCND:USW00024227,OLYMPIA AIRPORT WA US,20060106,0.22
